wall_ts,relative_s,phase,arbitration_id_hex,dlc,data_hex,note
1780533095.507957,208.579239,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.508013,208.579295,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.548251,208.619532,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.548320,208.619601,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533095.588645,208.659927,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.588727,208.660008,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.629022,208.700304,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.629077,208.700359,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.629098,208.700379,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533095.670630,208.741911,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.670698,208.741980,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.710970,208.782252,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.711031,208.782312,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533095.751236,208.822518,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.751302,208.822583,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.791591,208.862873,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.791646,208.862928,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.831913,208.903195,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.831977,208.903258,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.872278,208.943559,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.872386,208.943667,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533095.912646,208.983928,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.912708,208.983989,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.952958,209.024239,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.953023,209.024304,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533095.993256,209.064538,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533095.993380,209.064662,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.033645,209.104927,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.033748,209.105030,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533096.033778,209.105059,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533096.074023,209.145305,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.074078,209.145359,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.114374,209.185655,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.114454,209.185736,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.154696,209.225977,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.154766,209.226048,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.195013,209.266295,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.195069,209.266350,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533096.235424,209.306705,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.235526,209.306807,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.275812,209.347094,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.275883,209.347165,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.316171,209.387452,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.316262,209.387544,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.356593,209.427874,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.356646,209.427927,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533096.396884,209.468165,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.396936,209.468217,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.437213,209.508494,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.437288,209.508569,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.437344,209.508625,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533096.477623,209.548904,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.477674,209.548956,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.517923,209.589205,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.517983,209.589264,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533096.558248,209.629529,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.558336,209.629618,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.598759,209.670041,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.598842,209.670123,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.639059,209.710340,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.639156,209.710437,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.679414,209.750696,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.679469,209.750750,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533096.719698,209.790980,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.719780,209.791061,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.760010,209.831291,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.760074,209.831356,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.800541,209.871823,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.800636,209.871917,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.840889,209.912170,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.840946,209.912228,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533096.840974,209.912256,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533096.881234,209.952515,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.881318,209.952599,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.921601,209.992882,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.921683,209.992964,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533096.961893,210.033174,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533096.961951,210.033232,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.002175,210.073457,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.002254,210.073535,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533097.042523,210.113804,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.042580,210.113862,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.082827,210.154109,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.082892,210.154174,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.123168,210.194449,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.123222,210.194504,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.163449,210.234730,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.163542,210.234823,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533097.203802,210.275083,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.203862,210.275144,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.244070,210.315352,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.244120,210.315401,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.244153,210.315435,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533097.284419,210.355701,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.284532,210.355814,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.324747,210.396029,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.324797,210.396078,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533097.365028,210.436309,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.365095,210.436376,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.405298,210.476579,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.405433,210.476715,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.445658,210.516940,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.445718,210.516999,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.485968,210.557250,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.486021,210.557302,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533097.526346,210.597627,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.526415,210.597697,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.566624,210.637905,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.566678,210.637959,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.606936,210.678217,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.607001,210.678282,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.647274,210.718556,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.647367,210.718648,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533097.647406,210.718688,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533097.687663,210.758945,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.687743,210.759025,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.727998,210.799279,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.728052,210.799334,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.768283,210.839564,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.768351,210.839633,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.808701,210.879982,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.808771,210.880052,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533097.852643,210.923924,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.852697,210.923978,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.892909,210.964190,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.892962,210.964244,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.933215,211.004496,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.933276,211.004557,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533097.973611,211.044893,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533097.973683,211.044964,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533098.013960,211.085242,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.014035,211.085316,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.054251,211.125532,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.054318,211.125600,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.054341,211.125623,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533098.094586,211.165867,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.094642,211.165924,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.134853,211.206134,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.134915,211.206196,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533098.175293,211.246574,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.175467,211.246749,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.215750,211.287031,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.215803,211.287085,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.255994,211.327276,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.256055,211.327336,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.296273,211.367555,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.296369,211.367651,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533098.336680,211.407961,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.336769,211.408051,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.377033,211.448314,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.377101,211.448382,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.417421,211.488703,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.417538,211.488820,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.457776,211.529058,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.457830,211.529111,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533098.457865,211.529147,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533098.498116,211.569397,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.498268,211.569549,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.538576,211.609857,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.538656,211.609937,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.578906,211.650187,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.578979,211.650261,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.619205,211.690487,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.619273,211.690555,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533098.659525,211.730807,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.659610,211.730891,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.699886,211.771168,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.699961,211.771243,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.740338,211.811620,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.740409,211.811691,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.780764,211.852046,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.780835,211.852116,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533098.821059,211.892340,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.821117,211.892398,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.861449,211.932730,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.861558,211.932840,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.861589,211.932871,spoofing,120,8,0100000000000000,ATTACK door/body spoof marker
1780533098.901914,211.973196,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.901988,211.973269,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533098.942285,212.013567,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.942407,212.013688,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533098.982681,212.053963,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533098.982768,212.054050,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533099.022987,212.094269,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533099.023041,212.094323,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533099.063267,212.134549,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533099.063340,212.134621,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533099.103597,212.174878,spoofing,100,8,B40094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533099.103652,212.174933,spoofing,188,8,0000B400AA000000,ATTACK display spoof
1780533099.143928,212.215210,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533099.144012,212.215294,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533099.184245,212.255526,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
1780533099.184299,212.255581,spoofing,188,8,0000C800AA000000,ATTACK display spoof
1780533099.224594,212.295875,spoofing,100,8,C80094115F5B4600,ATTACK fabricated speed/rpm/throttle
